^SPX (Standard & Poors 500 Index),2663.68,175.0299
Apr 06 2020 @ 20:19 ET,Bid,2601.24,Ask,2870.36,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
04/06/2020,SPXW200406C02610000,46.8,45.55,6.3,86.3,5505,0.02,0.9377,0.003,738,2610.000,SPXW200406P02610000,0.05,-146.2,0,0.05,6802,1.0553,-0.0183,0.0017,102
04/06/2020,SPXW200406C02615000,56.3,55.2,5,81.3,1937,0.02,0.9128,0.004,604,2615.000,SPXW200406P02615000,0.05,-151.25,0,0.05,2861,1.0443,-0.0278,0.0025,70
04/06/2020,SPXW200406C02620000,49.3,48.325,42,80,3936,0.02,0.6972,0.004,576,2620.000,SPXW200406P02620000,0.07,-155.83,0,0.05,2712,1.0537,-0.0444,0.0036,45
04/06/2020,SPXW200406C02625000,46.12,45.32,5,80,4046,0.02,0.8293,0.0061,882,2625.000,SPXW200406P02625000,0.07,-160.93,0,0.05,2315,1.0681,-0.0687,0.005,39
04/06/2020,SPXW200406C02630000,36.12,35.395,13,46,8396,0.02,0.9402,0.0044,1739,2630.000,SPXW200406P02630000,0.05,-165.6,0,0.05,2498,1.1089,-0.1064,0.0067,28
04/06/2020,SPXW200406C02635000,33.32,32.67,6,80,4251,0.02,0.6735,0.0055,254,2635.000,SPXW200406P02635000,0.07,-170.78,0,0.05,1137,1.1467,-0.1524,0.0083,47
04/06/2020,SPXW200406C02640000,27.58,27.03,1,80,9048,0.02,0.6416,0.0055,713,2640.000,SPXW200406P02640000,0.51,-175.24,0,0.05,1549,1.2337,-0.2152,0.0096,52
04/06/2020,SPXW200406C02645000,18.57,18.07,11,16.5,7144,0.02,0.59,0.0044,346,2645.000,SPXW200406P02645000,0.08,-180.62,0,0.4,840,1.3227,-0.2804,0.0103,48
04/06/2020,SPXW200406C02650000,17.25,16.8,0.05,20,14838,0.02,0.8851,0.0161,1313,2650.000,SPXW200406P02650000,0.05,-185.55,0,0.05,1416,1.471,-0.3499,0.0102,371
04/06/2020,SPXW200406C02655000,7.54,7.14,0.65,20,13396,0.02,0.7676,0.0255,673,2655.000,SPXW200406P02655000,0.05,-190.5,0,0.05,1080,1.6326,-0.4113,0.0097,2
04/06/2020,SPXW200406C02660000,11.2,10.85,0.5,80,13715,0.02,0.5225,0.0041,374,2660.000,SPXW200406P02660000,0.9,-194.35,0.2,1.35,638,1.8155,-0.4637,0.0089,686
04/06/2020,SPXW200406C02665000,0.45,0.15,0.4,1.1,10543,0.1347,0.3479,0.1113,171,2665.000,SPXW200406P02665000,4.6,-195.85,3.3,80,782,2.0888,-0.5062,0.0077,16
04/06/2020,SPXW200406C02670000,0.35,0.075,0.1,0.5,10359,0.2332,0.1371,0.0382,234,2670.000,SPXW200406P02670000,6.8,-198.65,3,7,268,2.2866,-0.5403,0.007,20
04/06/2020,SPXW200406C02675000,0.1,-0.125,0.05,0.1,9057,0.3063,0.0678,0.0174,781,2675.000,SPXW200406P02675000,6,-204.15,9.7,80,154,2.4747,-0.5688,0.0064,7
04/06/2020,SPXW200406C02680000,0.05,-0.175,0,0.05,7398,0.3885,0.045,0.0099,273,2680.000,SPXW200406P02680000,15.66,-199.69,10,80,76,2.6719,-0.5927,0.0059,12
04/06/2020,SPXW200406C02685000,0.05,-0.15,0,0.05,3035,0.3943,0.0146,0.0038,141,2685.000,SPXW200406P02685000,18.4,-201.9,0,80,25,2.8863,-0.6121,0.0054,13
04/06/2020,SPXW200406C02690000,0.06,-0.115,0,0.15,2571,0.4721,0.0123,0.0027,104,2690.000,SPXW200406P02690000,15.18,-210.12,0,80,1,3.0774,-0.6296,0.005,16
04/06/2020,SPXW200406C02695000,0.1,-0.075,0,0.05,2290,0.503,0.0061,0.0014,380,2695.000,SPXW200406P02695000,79.1,-151.2,0,80,1,3.2677,-0.6448,0.0046,21
04/06/2020,SPXW200406C02700000,0.05,-0.075,0,0.05,2858,0.5769,0.0057,0.0011,1108,2700.000,SPXW200406P02700000,32.4,-202.85,3.7,83.7,8,3.4525,-0.6583,0.0043,103
04/06/2020,SPXW200406C02705000,0.05,-0.075,0,0.05,1038,0.6431,0.0049,0.0009,324,2705.000,SPXW200406P02705000,76.68,-163.57,8.7,88.7,1,3.6269,-0.6706,0.004,4
04/06/2020,SPXW200406C02710000,0.05,-0.075,0,0.05,590,0.7173,0.0048,0.0008,316,2710.000,SPXW200406P02710000,104.3,-140.95,13.7,93.7,2,3.8086,-0.6813,0.0038,4
04/06/2020,SPXW200406C02715000,0.05,0,0,0.05,926,0.7825,0.0043,0.0006,328,2715.000,SPXW200406P02715000,0,0,18.7,98.7,0,3.975,-0.6915,0.0036,18
04/06/2020,SPXW200406C02720000,0.05,-0.05,0,0.05,509,0.8447,0.0038,0.0005,114,2720.000,SPXW200406P02720000,91.59,-163.51,23.7,103.7,5,4.1088,-0.7023,0.0034,20
04/06/2020,SPXW200406C02725000,0.05,0,0,0.05,576,0.9111,0.0035,0.0005,906,2725.000,SPXW200406P02725000,121.89,-138.16,28.7,108.7,3,4.3094,-0.7091,0.0032,27
04/06/2020,SPXW200406C02730000,0.05,-0.05,0,0.05,295,0.9803,0.0034,0.0004,212,2730.000,SPXW200406P02730000,90.49,-174.46,33.7,113.7,2,4.4362,-0.7185,0.0031,7
04/06/2020,SPXW200406C02735000,0.05,-0.025,0,0.05,29,1.0456,0.0032,0.0004,281,2735.000,SPXW200406P02735000,0,0,38.7,118.7,0,4.6079,-0.7252,0.0029,33
04/06/2020,SPXW200406C02740000,0.05,-0.025,0,0.05,24,1.1104,0.003,0.0003,85,2740.000,SPXW200406P02740000,0,0,43.7,123.7,0,4.7901,-0.7307,0.0028,11
04/06/2020,SPXW200406C02745000,0.05,-0.025,0,0.05,20,1.1653,0.0027,0.0003,169,2745.000,SPXW200406P02745000,0,0,48.7,128.7,0,4.8956,-0.7393,0.0027,0
04/06/2020,SPXW200406C02750000,0.05,-0.025,0,0.05,291,1.2346,0.0027,0.0003,559,2750.000,SPXW200406P02750000,83.4,-201.5,53.7,133.7,13,5.023,-0.7463,0.0026,441
04/06/2020,SPXW200406C02755000,0.05,-0.025,0,0.05,61,1.3051,0.0027,0.0003,72,2755.000,SPXW200406P02755000,0,0,58.7,138.7,0,5.2247,-0.7495,0.0025,26
04/06/2020,SPXW200406C02760000,0.05,0,0,0.05,12,1.3597,0.0024,0.0002,657,2760.000,SPXW200406P02760000,0,0,63.7,143.7,0,5.27,-0.7593,0.0024,22
04/06/2020,SPXW200406C02765000,0.05,-0.025,0,0.05,32,1.4226,0.0023,0.0002,38,2765.000,SPXW200406P02765000,0,0,68.7,148.7,0,5.5083,-0.7602,0.0023,1
04/06/2020,SPXW200406C02770000,0.05,0.025,0,0.05,1,1.4923,0.0023,0.0002,230,2770.000,SPXW200406P02770000,0,0,73.7,153.7,0,5.6734,-0.764,0.0022,10
04/06/2020,SPXW200406C02775000,0.05,0,0,0.05,36,1.5502,0.0022,0.0002,77,2775.000,SPXW200406P02775000,146.85,-163.3,78.7,158.7,2,5.6837,-0.774,0.0021,229
04/06/2020,SPXW200406C02780000,0.05,0,0,0.05,29,1.607,0.0021,0.0002,48,2780.000,SPXW200406P02780000,140.13,-174.77,83.7,163.7,8,5.8252,-0.7781,0.0021,11
04/06/2020,SPXW200406C02785000,0.05,0,0,0.05,36,1.669,0.002,0.0002,26,2785.000,SPXW200406P02785000,0,0,88.7,168.7,0,6.1017,-0.7765,0.002,1
04/06/2020,SPXW200406C02790000,0.05,0,0,0.05,9,1.7481,0.0021,0.0002,31,2790.000,SPXW200406P02790000,150.31,-174.84,93.7,173.7,8,6.1035,-0.7858,0.0019,39
04/06/2020,SPXW200406C02795000,0.05,0,0,0.05,4,1.781,0.0018,0.0001,90,2795.000,SPXW200406P02795000,0,0,98.7,178.7,0,6.3801,-0.7839,0.0019,12
04/06/2020,SPXW200406C02800000,0.05,0.025,0,0.05,69,1.8548,0.0019,0.0001,1516,2800.000,SPXW200406P02800000,0,0,100.1,228.1,0,6.3768,-0.7928,0.0018,272
04/06/2020,SPXW200406C02805000,0,0,0,0.05,0,1.9223,0.0019,0.0001,24,2805.000,SPXW200406P02805000,0,0,100.1,228.1,0,6.5116,-0.7961,0.0018,0
04/06/2020,SPXW200406C02810000,0.05,0,0,0.05,6,1.9698,0.0017,0.0001,44,2810.000,SPXW200406P02810000,0,0,100.1,228.1,0,6.6446,-0.7992,0.0017,14
04/06/2020,SPXW200406C02815000,0.05,0,0,0.05,1,2.0322,0.0017,0.0001,26,2815.000,SPXW200406P02815000,172.88,-177.27,100.1,228.1,10,6.7771,-0.8022,0.0017,11
04/06/2020,SPXW200406C02820000,0,0,0,0.05,0,2.0947,0.0017,0.0001,81,2820.000,SPXW200406P02820000,0,0,100.1,228.1,0,6.9085,-0.8051,0.0016,4
04/06/2020,SPXW200406C02825000,0,0,0,0.05,0,2.1577,0.0017,0.0001,22,2825.000,SPXW200406P02825000,0,0,104.7,232.7,0,7.0388,-0.8079,0.0016,37
04/06/2020,SPXW200406C02830000,0,0,0,0.05,0,2.214,0.0016,0.0001,33,2830.000,SPXW200406P02830000,188.06,-177.09,109.7,237.7,10,7.168,-0.8106,0.0015,13
04/06/2020,SPXW200406C02835000,0,0,0,0.05,0,2.2802,0.0016,0.0001,77,2835.000,SPXW200406P02835000,0,0,114.7,242.7,0,7.3568,-0.811,0.0015,27
04/06/2020,SPXW200406C02840000,0,0,0,0.05,0,2.3316,0.0015,0.0001,102,2840.000,SPXW200406P02840000,226.86,-148.19,119.7,247.7,1,7.4469,-0.8148,0.0015,7
04/06/2020,SPXW200406C02845000,0,0,0,0.05,0,2.4,0.0016,0.0001,42,2845.000,SPXW200406P02845000,0,0,124.7,252.7,0,7.5891,-0.8166,0.0014,50
04/06/2020,SPXW200406C02850000,0,0,0,0.05,0,2.4499,0.0015,0.0001,197,2850.000,SPXW200406P02850000,0,0,129.7,257.7,0,7.7608,-0.8174,0.0014,55
04/06/2020,SPXW200406C02855000,0,0,0,0.05,0,2.5001,0.0014,0.0001,91,2855.000,SPXW200406P02855000,0,0,134.7,262.7,0,7.7618,-0.8238,0.0014,0
04/06/2020,SPXW200406C02860000,0,0,0,0.05,0,2.5602,0.0014,0.0001,116,2860.000,SPXW200406P02860000,246.94,-148.16,139.7,267.7,1,7.9326,-0.8243,0.0013,7
04/06/2020,SPXW200406C02865000,0,0,0,0.05,0,2.6049,0.0013,0.0001,80,2865.000,SPXW200406P02865000,0,0,144.7,272.7,0,8.0081,-0.828,0.0013,1
04/06/2020,SPXW200406C02870000,0,0,0,0.05,0,2.6667,0.0013,0.0001,299,2870.000,SPXW200406P02870000,0,0,149.7,277.7,0,7.9927,-0.8344,0.0013,4
04/06/2020,SPXW200406C02875000,0,0,0,0.05,0,2.7327,0.0013,0.0001,126,2875.000,SPXW200406P02875000,0,0,154.7,282.7,0,8.1293,-0.8358,0.0012,21
04/06/2020,SPXW200406C02880000,0,0,0,0.05,0,2.799,0.0013,0.0001,185,2880.000,SPXW200406P02880000,0,0,159.7,287.7,0,8.2323,-0.8381,0.0012,6
04/06/2020,SPXW200406C02885000,0,0,0,0.05,0,2.856,0.0013,0.0001,157,2885.000,SPXW200406P02885000,0,0,164.7,292.7,0,8.3512,-0.8399,0.0012,11
04/06/2020,SPXW200406C02890000,0,0,0,0.05,0,2.8975,0.0012,0.0001,347,2890.000,SPXW200406P02890000,0,0,169.7,297.7,0,8.4693,-0.8417,0.0012,14
04/06/2020,SPXW200406C02895000,0,0,0,0.05,0,2.9404,0.0012,0.0001,217,2895.000,SPXW200406P02895000,268.16,-161.94,174.7,302.7,10,8.586,-0.8434,0.0011,23
04/06/2020,SPXW200406C02900000,0,0,0,0.05,0,3.0081,0.0012,0.0001,501,2900.000,SPXW200406P02900000,264.17,-170.98,179.7,307.7,9,8.7196,-0.8445,0.0011,24
04/06/2020,SPXW200406C02905000,0,0,0,0.05,0,3.0761,0.0012,0.0001,137,2905.000,SPXW200406P02905000,299.77,-140.38,184.7,312.7,5,8.8186,-0.8466,0.0011,8
04/06/2020,SPXW200406C02910000,0,0,0,0.05,0,3.12,0.0011,0,67,2910.000,SPXW200406P02910000,0,0,189.7,317.7,0,8.9339,-0.8481,0.0011,13
04/06/2020,SPXW200406C02915000,0,0,0,0.05,0,3.1573,0.0011,0,213,2915.000,SPXW200406P02915000,0,0,194.7,322.7,0,9.0486,-0.8496,0.001,15
04/06/2020,SPXW200406C02920000,0,0,0,0.05,0,3.2258,0.0011,0,159,2920.000,SPXW200406P02920000,279.43,-175.62,199.7,327.7,7,9.1891,-0.8504,0.001,8
04/06/2020,SPXW200406C02925000,0,0,0,0.05,0,3.2924,0.0011,0,61,2925.000,SPXW200406P02925000,284.46,-175.69,200.1,392.1,7,9.2939,-0.852,0.001,42
04/06/2020,SPXW200406C02930000,0,0,0,0.05,0,3.365,0.0012,0,119,2930.000,SPXW200406P02930000,0,0,200.1,392.1,0,9.4069,-0.8534,0.001,14
04/06/2020,SPXW200406C02935000,0,0,0,0.05,0,3.3829,0.001,0,57,2935.000,SPXW200406P02935000,0,0,200.1,392.1,0,9.5014,-0.8553,0.001,20
04/06/2020,SPXW200406C02940000,0,0,0,0.05,0,3.461,0.0011,0,145,2940.000,SPXW200406P02940000,0,0,200.1,392.1,0,9.6135,-0.8566,0.001,10
04/06/2020,SPXW200406C02945000,0,0,0,0.05,0,3.5178,0.0011,0,79,2945.000,SPXW200406P02945000,318.08,-162.07,200.1,392.1,10,9.724,-0.8579,0.0009,15
04/06/2020,SPXW200406C02950000,0,0,0,0.05,0,3.5477,0.001,0,95,2950.000,SPXW200406P02950000,0,0,200.1,392.1,0,9.8349,-0.8591,0.0009,6
04/06/2020,SPXW200406C02955000,0,0,0,0.05,0,3.6177,0.001,0,87,2955.000,SPXW200406P02955000,327.61,-162.49,202.7,394.7,1,9.9449,-0.8603,0.0009,1
04/06/2020,SPXW200406C02960000,0,0,0,0.05,0,3.6875,0.0011,0,96,2960.000,SPXW200406P02960000,328.58,-166.57,207.7,399.7,50,10.0544,-0.8615,0.0009,52
04/06/2020,SPXW200406C02965000,0,0,0,0.05,0,3.7188,0.001,0,25,2965.000,SPXW200406P02965000,336.77,-163.38,212.7,404.7,10,10.1634,-0.8627,0.0009,11
04/06/2020,SPXW200406C02970000,0,0,0,0.05,0,3.751,0.0009,0,23,2970.000,SPXW200406P02970000,0,0,217.7,409.7,0,10.2719,-0.8638,0.0009,8
04/06/2020,SPXW200406C02975000,0,0,0,0.05,0,3.8454,0.001,0,41,2975.000,SPXW200406P02975000,0,0,222.7,414.7,0,10.3799,-0.8649,0.0008,143
04/06/2020,SPXW200406C02980000,0,0,0,0.05,0,3.876,0.0009,0,24,2980.000,SPXW200406P02980000,0,0,227.7,419.7,0,10.4875,-0.866,0.0008,33
04/06/2020,SPXW200406C02985000,0,0,0,0.05,0,3.9385,0.0009,0,2,2985.000,SPXW200406P02985000,375.53,-144.62,232.7,424.7,1,10.5945,-0.8671,0.0008,22
04/06/2020,SPXW200406C02990000,0,0,0,0.05,0,4.001,0.001,0,236,2990.000,SPXW200406P02990000,0,0,237.7,429.7,0,10.7003,-0.8681,0.0008,15
04/06/2020,SPXW200406C02995000,0,0,0,0.05,0,4.045,0.0009,0,40,2995.000,SPXW200406P02995000,0,0,242.7,434.7,0,10.8063,-0.8692,0.0008,10
04/06/2020,SPXW200406C03000000,0,0,0,0.05,0,4.1055,0.0009,0,224,3000.000,SPXW200406P03000000,369.15,-166,247.7,439.7,50,10.9118,-0.8702,0.0008,57
04/06/2020,SPXW200406C03005000,0,0,0,0.05,0,4.173,0.001,0,18,3005.000,SPXW200406P03005000,335.05,-205.1,252.7,444.7,1,11.0169,-0.8711,0.0008,12
04/06/2020,SPXW200406C03010000,0,0,0,0.05,0,4.1944,0.0009,0,87,3010.000,SPXW200406P03010000,0,0,257.7,449.7,0,11.1218,-0.8721,0.0008,120
04/06/2020,SPXW200406C03015000,0,0,0,0.05,0,4.2556,0.0009,0,20,3015.000,SPXW200406P03015000,352.87,-194.38,262.7,454.7,11,11.2259,-0.873,0.0008,12
04/06/2020,SPXW200406C03020000,0,0,0,0.05,0,4.3099,0.0009,0,3,3020.000,SPXW200406P03020000,0,0,267.7,459.7,0,11.3297,-0.8739,0.0007,5
04/06/2020,SPXW200406C03025000,0,0,0,0.05,0,4.364,0.0009,0,681,3025.000,SPXW200406P03025000,419.7,-140.35,272.7,464.7,2,11.4329,-0.8748,0.0007,8
04/06/2020,SPXW200406C03030000,0,0,0,0.05,0,4.4169,0.0009,0,1350,3030.000,SPXW200406P03030000,0,0,277.7,469.7,0,11.5359,-0.8757,0.0007,43
04/06/2020,SPXW200406C03035000,0,0,0,0.05,0,4.4359,0.0008,0,21,3035.000,SPXW200406P03035000,372.82,-197.28,282.7,474.7,3,11.6386,-0.8766,0.0007,11
04/06/2020,SPXW200406C03040000,0,0,0,0.05,0,4.5178,0.0008,0,4,3040.000,SPXW200406P03040000,0,0,287.7,479.7,0,11.7399,-0.8774,0.0007,43
04/06/2020,SPXW200406C03045000,0,0,0,0.05,0,4.5774,0.0009,0,34,3045.000,SPXW200406P03045000,435.58,-144.57,292.7,484.7,2,11.872,-0.8776,0.0007,13
04/06/2020,SPXW200406C03050000,0,0,0,0.05,0,4.587,0.0008,0,99,3050.000,SPXW200406P03050000,0,0,297.7,489.7,0,11.943,-0.879,0.0007,13
04/06/2020,SPXW200406C03055000,0,0,0,0.05,0,4.6949,0.0009,0,7,3055.000,SPXW200406P03055000,0,0,302.7,494.7,0,12.0438,-0.8798,0.0007,6
04/06/2020,SPXW200406C03060000,0,0,0,0.05,0,4.7104,0.0008,0,18,3060.000,SPXW200406P03060000,0,0,307.7,499.7,0,12.1443,-0.8806,0.0007,8
04/06/2020,SPXW200406C03065000,0,0,0,0.05,0,4.7562,0.0008,0,3,3065.000,SPXW200406P03065000,436.33,-163.82,312.7,504.7,4,12.4164,-0.8778,0.0007,5
04/06/2020,SPXW200406C03070000,0,0,0,0.05,0,4.8046,0.0008,0,753,3070.000,SPXW200406P03070000,441.38,-163.72,317.7,509.7,4,12.344,-0.8821,0.0006,9
04/06/2020,SPXW200406C03075000,0,0,0,0.05,0,4.8735,0.0008,0,12,3075.000,SPXW200406P03075000,469.39,-140.76,322.7,514.7,1,12.4536,-0.8827,0.0006,9
04/06/2020,SPXW200406C03080000,0,0,0,0.05,0,4.8866,0.0007,0,6,3080.000,SPXW200406P03080000,0,0,327.7,519.7,0,12.5423,-0.8836,0.0006,2
04/06/2020,SPXW200406C03085000,0,0,0,80,0,5.2452,0.0013,0,0,3085.000,SPXW200406P03085000,0,0,332.7,524.7,0,12.6408,-0.8843,0.0006,0
04/06/2020,SPXW200406C03090000,0,0,0,0.05,0,5.025,0.0008,0,12,3090.000,SPXW200406P03090000,0,0,337.7,529.7,0,12.739,-0.885,0.0006,1
04/06/2020,SPXW200406C03095000,0,0,0,0.05,0,5.0405,0.0007,0,11,3095.000,SPXW200406P03095000,0,0,342.7,534.7,0,12.8359,-0.8857,0.0006,8
04/06/2020,SPXW200406C03100000,0,0,0,0.05,0,5.11,0.0007,0,349,3100.000,SPXW200406P03100000,0,0,347.7,539.7,0,12.9333,-0.8864,0.0006,20
04/06/2020,SPXW200406C03105000,0,0,0,0.05,0,5.1791,0.0007,0,21,3105.000,SPXW200406P03105000,476.53,-163.62,352.7,544.7,6,13.0304,-0.8871,0.0006,6
04/06/2020,SPXW200406C03110000,0,0,0,0.05,0,5.1976,0.0007,0,17,3110.000,SPXW200406P03110000,0,0,357.7,549.7,0,13.1274,-0.8877,0.0006,5
04/06/2020,SPXW200406C03115000,0,0,0,0.05,0,5.2662,0.0007,0,10,3115.000,SPXW200406P03115000,486.58,-163.57,362.7,554.7,6,13.2237,-0.8884,0.0006,15
04/06/2020,SPXW200406C03120000,0,0,0,0.05,0,5.3127,0.0007,0,44,3120.000,SPXW200406P03120000,0,0,367.7,559.7,0,13.3197,-0.889,0.0006,0
04/06/2020,SPXW200406C03125000,0,0,0,0.05,0,5.3586,0.0007,0,28,3125.000,SPXW200406P03125000,0,0,372.7,564.7,0,13.4154,-0.8896,0.0006,6
04/06/2020,SPXW200406C03130000,0,0,0,0.05,0,5.4044,0.0007,0,74,3130.000,SPXW200406P03130000,0,0,377.7,569.7,0,13.5107,-0.8903,0.0006,0
04/06/2020,SPXW200406C03135000,0,0,0,0.05,0,5.4507,0.0007,0,39,3135.000,SPXW200406P03135000,0,0,382.7,574.7,0,13.6059,-0.8909,0.0006,6
04/06/2020,SPXW200406C03140000,0,0,0,0.05,0,5.498,0.0007,0,31,3140.000,SPXW200406P03140000,0,0,387.7,579.7,0,13.7007,-0.8914,0.0006,1
04/06/2020,SPXW200406C03145000,0,0,0,0.05,0,5.5466,0.0007,0,58,3145.000,SPXW200406P03145000,0,0,392.7,584.7,0,13.8056,-0.8918,0.0005,0
04/06/2020,SPXW200406C03150000,0,0,0,0.05,0,5.5966,0.0007,0,198,3150.000,SPXW200406P03150000,0,0,397.7,589.7,0,13.8886,-0.8926,0.0005,2
04/06/2020,SPXW200406C03155000,0,0,0,0.05,0,5.6477,0.0007,0,8,3155.000,SPXW200406P03155000,0,0,402.7,594.7,0,13.9823,-0.8932,0.0005,6
04/06/2020,SPXW200406C03160000,0,0,0,0.05,0,5.6885,0.0006,0,22,3160.000,SPXW200406P03160000,0,0,407.7,599.7,0,14.0757,-0.8938,0.0005,6
04/06/2020,SPXW200406C03165000,0,0,0,0.05,0,5.751,0.0007,0,20,3165.000,SPXW200406P03165000,532.92,-167.13,412.7,604.7,10,14.1688,-0.8943,0.0005,10
04/06/2020,SPXW200406C03170000,0.05,0,0,0.05,10,5.8108,0.0007,0,43,3170.000,SPXW200406P03170000,537.88,-167.27,417.7,609.7,10,14.2616,-0.8948,0.0005,12
04/06/2020,SPXW200406C03175000,0,0,0,0.05,0,5.8626,0.0007,0,35,3175.000,SPXW200406P03175000,0,0,422.7,614.7,0,14.354,-0.8954,0.0005,5
04/06/2020,SPXW200406C03180000,0,0,0,0.05,0,5.876,0.0006,0,51,3180.000,SPXW200406P03180000,510.19,-204.96,427.7,619.7,1,14.4462,-0.8959,0.0005,1
04/06/2020,SPXW200406C03190000,0,0,0,0.05,0,6.001,0.0006,0,69,3190.000,SPXW200406P03190000,0,0,437.7,629.7,0,14.6297,-0.8969,0.0005,14
04/06/2020,SPXW200406C03200000,0,0,0,0.05,0,6.0996,0.0006,0,341,3200.000,SPXW200406P03200000,553.28,-181.77,447.7,639.7,8,14.812,-0.8979,0.0005,21
04/06/2020,SPXW200406C03210000,0,0,0,0.05,0,6.2132,0.0006,0,49,3210.000,SPXW200406P03210000,563.43,-181.62,457.7,649.7,8,14.9931,-0.8989,0.0005,12
04/06/2020,SPXW200406C03220000,0,0,0,0.05,0,6.273,0.0006,0,103,3220.000,SPXW200406P03220000,0,0,467.7,659.7,0,15.1724,-0.8999,0.0005,0
04/06/2020,SPXW200406C03225000,0,0,0,0.05,0,6.3285,0.0006,0,61,3225.000,SPXW200406P03225000,0,0,472.7,664.7,0,15.2619,-0.9003,0.0005,0
04/06/2020,SPXW200406C03230000,0,0,0,0.05,0,6.3812,0.0006,0,58,3230.000,SPXW200406P03230000,0,0,477.7,669.7,0,15.3512,-0.9008,0.0005,6
04/06/2020,SPXW200406C03250000,0,0,0,0.05,0,6.5742,0.0006,0,95,3250.000,SPXW200406P03250000,0,0,497.7,689.7,0,15.7057,-0.9026,0.0004,2
04/06/2020,SPXW200406C03275000,0,0,0,0.05,0,6.8187,0.0006,0,67,3275.000,SPXW200406P03275000,0,0,522.7,714.7,0,16.1421,-0.9047,0.0004,9
04/06/2020,SPXW200406C03300000,0,0,0,0.05,0,6.9899,0.0005,0,28,3300.000,SPXW200406P03300000,0,0,547.7,739.7,0,16.5728,-0.9066,0.0004,6
04/06/2020,SPXW200406C03325000,0,0,0,0.05,0,7.2831,0.0006,0,10,3325.000,SPXW200406P03325000,0,0,572.7,764.7,0,16.9972,-0.9085,0.0004,2
04/06/2020,SPXW200406C03350000,0,0,0,0.05,0,7.4973,0.0005,0,20,3350.000,SPXW200406P03350000,715,-170.05,597.7,789.7,1,17.4149,-0.9102,0.0004,4
04/06/2020,SPXW200406C03375000,0,0,0,0.1,0,8.1231,0.0009,0,0,3375.000,SPXW200406P03375000,0,0,622.7,814.7,0,17.8277,-0.9119,0.0004,2
04/06/2020,SPXW200406C03400000,0,0,0,0.05,0,7.876,0.0005,0,21,3400.000,SPXW200406P03400000,0,0,647.7,839.7,0,18.2348,-0.9134,0.0004,32
04/06/2020,SPXW200406C03450000,0,0,0,0.05,0,8.3376,0.0005,0,5,3450.000,SPXW200406P03450000,0,0,697.7,889.7,0,19.0336,-0.9163,0.0003,3
04/06/2020,SPXW200406C03500000,0,0,0,0.05,0,8.7894,0.0005,0,2,3500.000,SPXW200406P03500000,0,0,747.7,939.7,0,19.8117,-0.9189,0.0003,0
04/06/2020,SPXW200406C03600000,0,0,0,0.1,0,10.1166,0.0008,0,0,3600.000,SPXW200406P03600000,0,0,847.7,1039.7,0,21.3129,-0.9235,0.0003,0
04/06/2020,SPXW200406C03700000,0,0,0,0.1,0,10.9527,0.0007,0,0,3700.000,SPXW200406P03700000,0,0,947.7,1139.7,0,22.7482,-0.9273,0.0002,0
04/06/2020,SPXW200406C03800000,0,0,0,0.1,0,11.751,0.0007,0,0,3800.000,SPXW200406P03800000,0,0,1047.7,1239.7,0,24.1221,-0.9306,0.0002,0
04/06/2020,SPXW200406C03900000,0,0,0,0.05,0,12.001,0.0004,0,0,3900.000,SPXW200406P03900000,0,0,1147.7,1339.7,0,25.4412,-0.9334,0.0002,0
04/08/2020,SPXW200408C01500000,0,0,1147,1158.1,0,0.02,0.997,0,594,1500.000,SPXW200408P01500000,0,0,0,0.05,0,2.2347,-0.0002,0,290
04/08/2020,SPXW200408C01600000,0,0,1047,1058.1,0,0.02,0.9966,0,5,1600.000,SPXW200408P01600000,0,0,0,0.05,0,1.9854,-0.0002,0,394
04/08/2020,SPXW200408C01650000,0,0,997,1008.1,0,0.02,0.9964,0,122,1650.000,SPXW200408P01650000,0,0,0,0.05,0,1.8771,-0.0003,0,214
04/08/2020,SPXW200408C01700000,0,0,947,957.8,0,0.02,0.9971,0,47,1700.000,SPXW200408P01700000,0.05,-0.025,0,0.05,11,1.7489,-0.0003,0,1204
04/08/2020,SPXW200408C01750000,0,0,897,908.1,0,0.02,0.996,0,1,1750.000,SPXW200408P01750000,0.05,-0.025,0,0.05,50,1.6486,-0.0003,0,319
04/08/2020,SPXW200408C01800000,0,0,847,858.1,0,0.02,0.9958,0,6,1800.000,SPXW200408P01800000,0.05,-0.05,0,0.05,86,1.5495,-0.0003,0,201
04/08/2020,SPXW200408C01825000,0,0,825.1,831.9,0,0.02,0.9941,0,0,1825.000,SPXW200408P01825000,0,0,0,0.05,0,1.501,-0.0003,0,115
04/08/2020,SPXW200408C01850000,0,0,797.1,807.8,0,0.02,0.9962,0,4,1850.000,SPXW200408P01850000,0.05,-0.1,0,0.05,9,1.4385,-0.0003,0,109
04/08/2020,SPXW200408C01875000,0,0,774.9,781.8,0,0.02,0.9947,0,0,1875.000,SPXW200408P01875000,0,0,0,0.05,0,1.3978,-0.0004,0,136
04/08/2020,SPXW200408C01900000,0,0,749.5,757.7,0,0.02,0.9929,0.0001,24,1900.000,SPXW200408P01900000,0,0,0,0.05,0,1.3444,-0.0004,0,1158
